paper_id,cluster_id
W1553004968,1
W2988823324,1
W2025605741,1
W3167976421,1
W2131329059,1
W2102113734,1
W1600744878,1
W1843891098,1
W2471520273,1
W2604321021,1
W4367016885,1
W3172362366,1
W2964101377,1
W3026885507,1
W3183398589,1
W2964935470,1
W1994197834,1
W2282821441,1
W2250342289,1
W2046589395,1
W3133814152,1
W2154579312,1
W2164490837,1
W2171874178,1
W2604379605,1
W2259801182,1
W2121601095,1
W1998393535,1
W2109349638,1
W2112841646,1
W2962862931,1
W1569447338,1
W1993465480,1
W4312894406,1
W1932742904,1
W2104471998,1
W2242218935,1
W2143426131,2
W2914508454,3
W2168489276,4
W2201220957,4
W2171299219,4
W2477090358,5
W1993608429,5
W4382300999,6
W2918957947,6
W2911379327,6
W1989354341,7
W2963376050,7
W2772709146,7
W2167587495,7
W2131164410,7
W2109895876,7
W2103769613,7
W2545462601,7
W1970904871,7
W2113872681,7
W2168571551,7
W2857941047,7
W2087796731,7
W2963955217,7
W2540924152,7
W2102099405,7
W2575375166,7
W1993210075,7
W2153945693,7
W4301885439,7
W2126143263,7
W565292247,7
W2001327859,7
W2800773710,7
W2103604544,7
W250076511,7
W2149098813,7
W2087635921,7
W2125258707,7
W2143225747,7
W2955304173,7
W2121877077,7
W2015482593,7
W2156597615,7
W3016251777,7
W49496018,7
W1822004825,7
W2138208223,7
W2114525688,7
W2613173048,7
W2275015310,7
W2122210228,7
W2150495639,7
W2096220631,7
W2038007012,7
W2579608261,7
W2132238781,7
W2968223228,7
W2098257210,7
W2124894634,7
W2532055698,7
W2098969228,7
W2295559644,7
W1848484919,7
W2115546448,7
W2110519532,7
W1583497301,7
W2102722370,7
W1995120351,7
W2045828497,7
W2150940322,7
W1922937245,7
W4200261490,7
W1992360673,7
W2166196983,7
W2142065670,7
W2147868657,7
W2140426549,7
W2171001244,7
W2058254491,7
W2171121903,7
W2910875456,7
W2062199996,7
W2260783129,7
W2167748975,7
W2142972529,7
W1914387076,7
W2098234850,7
W2142547489,7
W3012454270,7
W2065092668,7
W2083213425,7
W2522847968,7
W2111240713,7
W2119996374,7
W2119411189,7
W2810802021,7
W2099692390,7
W182605591,7
W2158850316,7
W2100739124,7
W1901462474,7
W2903252781,7
W2101413281,7
W2168078104,7
W2321936408,7
W2397723600,7
W2134376819,7
W2904994737,7
W1496072755,7
W1984130812,7
W1895366383,7
W2126795083,7
W2144628693,7
W2007111180,7
W2149479098,8
W2082529226,9
W1569942118,9
W2081267137,9
W2082150070,9
W2022900774,9
W1591059668,9
W2008719454,9
W2099647042,9
W1894333397,9
W1965077518,9
W1984031609,9
W2020243100,9
W2169969573,9
W2023001995,9
W1995148628,9
W1542509706,9
W2031618446,9
W2144780381,9
W2115072199,9
W2048941109,9
W1548849615,9
W2119888672,9
W1598226182,9
W3010809165,9
W2151020819,9
W2079476777,9
W1969641949,9
W2187227682,9
W2781265499,9
W2130885408,9
W116282327,9
W2165529641,9
W1995474267,9
W1918444149,9
W1583059097,9
W2168277905,9
W2058012887,9
W4205154488,9
W2115981184,9
W170425430,9
W2105707339,9
W1978183200,9
W2531535642,9
W2367816707,9
W4301136211,9
W2038195563,9
W2102061396,9
W2211757780,9
W2517897261,9
W2414594539,9
W2039897348,9
W2135550767,9
W1510259567,9
W2071943694,9
W2154236932,9
W2161298421,9
W1570270086,9
W1484252823,9
W2126399065,9
W1535148893,9
W1536360122,9
W2128555200,9
W1998543083,9
W2073214011,9
W2148628210,9
W2074957515,9
W2146095252,9
W2147717883,9
W2146352592,9
W1995270073,9
W2162713456,9
W2058638038,9
W2123735079,9
W2072680674,9
W2135567333,9
W2126763925,9
W2160196038,9
W2110710386,9
W2066415719,9
W2342121338,9
W2101419153,9
W87345122,9
W2738072326,9
W3139363371,9
W1993938397,9
W1965472038,9
W2105570195,9
W2030260294,9
W2986698110,9
W1566168400,9
W2165151719,9
W4245266864,9
W2042220809,9
W1494401083,9
W2089232818,9
W2089463205,9
W2080258928,9
W2153157376,9
W1555390146,9
W2290295444,9
W2517394750,9
W2123510989,9
W2045571829,9
W2129826770,9
W2158603493,9
W2059834029,9
W1550614890,9
W3125790993,9
W2140026725,9
W2166886466,9
W287184503,9
W1934025511,9
W67809301,9
W2151433956,9
W2300752821,9
W2091092635,9
W25261110,9
W1973054120,9
W2070741294,9
W1970881825,9
W1998672825,9
W2105051581,9
W2145417574,10
W2012197287,10
W2070775894,10
W2606611007,10
W2109345512,10
W3147708684,10
W2069499077,10
W2117420234,10
W147018390,10
W1949591461,10
W1569252980,10
W1525082254,10
W2350778671,10
W2576765166,10
W2916447643,10
W2095396347,10
W2594230123,10
W1971158848,10
W2140147750,10
W1895952394,10
W2024796780,10
W2078021840,10
W2139684699,10
W2460055519,10
W2134440651,10
W2103393159,10
W2134081299,10
W2983170364,10
W2153200718,10
W2160565743,10
W2021949962,10
W2078595922,10
W2104929542,10
W2100166367,10
W3034303554,10
W2112736324,10
W2148647281,10
W2129760787,10
W1561983441,10
W2124945508,10
W1992029238,10
W2117264435,10
W50116563,10
W2023140037,10
W2093390697,10
W2118623524,10
W2004835121,10
W2059433009,10
W2171873915,10
W2157092487,10
W2748868501,10
W2117697005,10
W2132583787,10
W2134829276,10
W2913212653,10
W2792152774,10
W2033529003,10
W2105309515,10
W45372631,10
W2159389203,10
W2028082528,10
W2151972741,10
W2121949863,10
W2989013751,10
W1990395488,10
W2010882865,10
W1982170863,10
W2067489077,10
W2485000773,10
W3041690938,10
W2495326574,10
W2001199719,10
W2963845150,10
W1601321736,10
W2125969373,10
W2190847501,10
W2755767288,10
W2147215426,10
W2122646546,10
W4249303080,10
W2619579631,10
W2124088278,10
W2133149827,10
W2962837320,10
W2878215196,10
W2116068514,10
W2963988212,10
W1979638981,10
W2011730388,10
W2159456336,10
W2002826159,10
W2154881985,10
W2114398364,10
W2344782235,10
W2964271799,10
W2963842104,10
W2055755574,11
W2101602574,12
W3006456063,12
W2166771065,12
W2046020929,12
W2138865266,12
W1538285186,12
W1999138184,12
W2241660235,12
W2025334706,12
W2075633077,12
W2131378644,12
W1692958259,12
W2788376297,12
W1500151553,12
W1680400516,12
W1996665163,12
W2125962012,12
W2109966714,12
W3137759927,12
W2598912124,12
W2125330369,12
W2441154163,12
W2162034534,12
W3044482460,12
W2161030490,12
W2028243078,12
W2153889650,12
W2059942088,12
W2100484636,12
W2142972908,12
W1535015034,12
W2156155065,12
W2253995343,12
W2159094788,12
W2183864645,12
W2250710744,12
W2111094216,12
W2251658415,12
W2121784101,12
W2990041205,12
W2103577799,12
W1542664738,12
W2123645388,12
W2074935284,12
W2108209932,12
W2111802712,12
W2128600649,12
W2113566485,12
W3009294386,12
W2042614373,12
W2150464846,12
W2150307013,12
W2054560962,12
W2117618130,12
W2169263924,12
W1976860187,12
W2187238335,12
W2092364718,12
W1969486090,12
W2163455955,12
W2033950949,12
W2093559286,12
W2157954477,12
W2049455633,12
W2045108252,12
W1990028388,12
W2121906195,12
W1976678415,12
W2028031999,12
W2330820318,12
W2791753912,12
W1578959085,12
W1494137514,12
W1976320242,12
W2134237567,12
W2086961842,12
W2145747124,12
W2123733729,12
W2783272285,12
W2073471108,12
W2152621157,12
W2470484508,12
W2287322623,12
W2171960770,12
W2004748427,12
W1489479057,12
W2083199656,12
W1597161471,12
W2099137552,12
W2078663894,12
W2556605533,12
W1997927541,12
W2117269329,12
W2166658587,12
W2743677945,12
W2030246490,12
W2575006718,12
W2142031898,12
W4206091887,12
W2056773559,12
W4248358572,12
W2040427982,12
W1673174959,12
W1522263329,12
W2164466012,12
W2250489604,12
W2144683585,12
W2139979322,12
W2032226242,12
W2132678785,12
W2135843243,12
W4299848736,12
W1610496399,12
W1532852017,12
W4237291927,12
W1965240572,12
W2168868236,12
W4247767684,12
W192814132,12
W2078294512,12
W2140509629,12
W2751802138,12
W1979607625,12
W2169101582,12
W2095576022,12
W2142144955,12
W2108560469,12
W1568793342,12
W2141394101,12
W1575961892,12
W3034503922,12
W2117074936,12
W2341865734,12
W2028988057,12
W2096815466,12
W2128439793,12
W1500698297,12
